5655250	14020,8689,16540,11196,16406,7868,14261,2683
9513250	23662,26394,27791,7868
1244250	14261
5911250	12352,7868
7699500	14020,8689,13592,11196,3228,4949,21672,7868,14261,2683
8940500	14020,11080,11196,7868,15661,251,14261,2683
11141500	2945
12154500	12933,27791,8689,11176,12475,4949,7868,7105,20297,17640,14261,2683
5155750	3228,14261
1629250	18024,27791,21758,7868
6299000	7868
2823250	8689,2610
71250	28641
11687000	8689
6571750	155,15086,17706,9193,16540,7868
10578000	7868,28992
11300000	18024,8689
7383000	27791,7868
7476250	14261
11612500	14020,27791,19974
2492500	27791,24340,20979,7868
8745250	8689,679
9946250	21865
3787750	26969,19458
7657250	29445,2043
4963500	29203,13240,22489,2683
3954500	23549,15584,18292
1561250	14020,11196,3804,13891,14261,8689,14153,7868
4087750	27791,14261,7868
3742000	14020,27791,8643,7868
5467250	19277
7918750	11652,18275,1591,7868
69500	18196,26728,14020,11196,7868
12173500	8689,3627
4133750	16463
11078500	18024
1758250	27791,23676
3312500	19993,11196
10185000	11196,8689,7868
236000	29203,27791
380000	554,12329,1773
4547500	8257,14261,7868
5226250	14020,8689
12239250	21838,14020,14261,7868
731750	11196
2788750	14020,11176,26608,4949,24274,27791,14261,7868
6564500	14020,11176,18730,11196,4949,12977,14261,7868
12015250	11080
791500	10329,16606,14712,8738,24831
1661750	14020,15534,22342,8689,14261,7868
7545250	18024,14020,29099,14261
8216750	12285,7868
5238000	14261,2683
1906000	8689,2683
11734000	14261,7868
9782500	23662,4949,14261,7868
6713250	14020,2367,2945,11857,14261,2683
5292000	21672
6872750	14020,7868
7715000	7868
745750	21071,14261
154500	11080,11176,4949,3627,25820,8689,2683
12016750	18730,7868
573000	14261,21796,7868
1806750	26394,18558
6301250	27791,14020,16463,8689,7868
10095000	14261,7868
11936000	10948,26722,1962,21393
8149250	14020,11196,11679,4949,14261,7868
8111500	2683,14020,11080,14261,7868
4259500	15019,11176,7868
11558000	14020
969750	14020
10966250	251,8689,7868
7588000	155,10329,18575,7105,25839,14261,5848
6257000	23563
4256000	11679,27791,17647
5962750	5151,2683
11794250	28924,11679,3068,7868
7345250	8689
10492250	14020,11080,24015,4949,7105,8689,7868
3288250	8689,14261,7868
2940000	24519,12168,26722,2683,11767,14580,7868
8216500	14020,8689,3228,27791,14261,7868
2076000	19339,3390,24277,7560,7868
6155250	14020,18180
9394250	19014,29203,3228,11196
4631250	7868
5293250	8689,679,7868
1086750	2683,18977,14261,7868
5261000	14020,8689,11196
4886500	14020
7003500	27791,14261,11196
5052000	2683,16420,7868
3511000	29203,14020,13020
9173750	14020,11196,16110,7105,19814,16540,14261,7868
3861500	7868
8949750	16818,17438,29446
4118250	11196
8051750	20297,14020,21911,26608,7868
11313000	27791,14020,11196,3228,7868
