2253250	14020,27791,11196,7868,1031,14261,2683
11632250	8689,25022
5034000	10840,3228,29446,10584,12220,14261,7465,7868
8845250	18736,22484,14020,12008,11196,554,12394,23928,28653,29099,4939,8689,7868
154750	569,8943,14119,9834,11196
11493000	22727,8689,9072,12453,7868
9079500	7868
8730250	23662,28876,8689,3228,11679,18868,11431,12068,4571,18024,16110,28653,647,28453,911,7868
65500	18736,14020,24196,5443,6152,21078,15018,7868
6515500	8689,21657
832250	27791,18024,1831,22963,11196
2852250	14360,2683,27415,14261,11682
4503500	11936,24193
11142000	17407,18180,7868
4376250	21225,15631,27407,19993,8689,14261,7868
5901250	14575,14261
10521000	14020,8689,7868
5024500	21110,11196,13888,3627,15138,7105,12977,8689,7868
7568750	4329,12285,1831,17087
12065000	12453
3977750	8689
9706000	13962,5067,21865,679,2683,29099,28653,9275,6740,22094,20297,6364,12168,23260,23340
1173500	20143,8257,8049,20037,23928,24869,15661,27791,5848
11307500	12068,20300,22359,11196
3588500	16217,23779,14020,8637,21336,530,27791,7868
6247250	10840,679,21975,19615,2771,25618,16540,15814,14261
887500	11080
10322250	1731,10702,7868,5185
3148500	16217,201,155,28270,14894,12795,8890,28561,8689,27346
11169500	14020,6352,21078,15584,10014,4220,14261,7868
47000	23549
4102750	20585
5655250	14020,16540,3228,11196,7868,16406,8689,14261,2683
3293750	26523,18075,25193
341000	14020,17958,679,26722,15584,2257,8689,14261,7868
267250	679,11196,11679,10690,2367,20297
6654750	20180,6299,11687,1415,16110,14261,7868
5957500	24966,8689
4475750	18805,14020,13592,3719,4949,19113,679,12068,18024,11612,15584,2227,8689,14261,3228
7190750	27791,14526
7445000	16463,18075
12231250	26973,28149,12220,6246,14261
11535500	11679,11196
9842500	18805,11176,15672,19048,25086,10726,11605,2683,7380,8689,10908,7868
7320250	26728
3009000	19014,8724,21657,27117,5627,28347,12327,15019,22393,8689,14261,7868
2331750	8625,21840,13390,29099,21092,8689,7179,28370,953,4709,23984,1752,2669,18990,21975,19539,28985,24886,10680,22126,7868,18805,3228,28653,1390,27179
4907500	14020,24196,11196
12061000	16463
11794250	28924,11679,3068,29099,7868
2251750	6571,23549,27791,7868
382250	8689,14261,7868
5952250	5067,14020
5027500	11201
10696000	21110,14887,14153,20979,11022
5199750	679
3952000	4648,6571,29099,11196,21844,2128,13998,19379,26699,617,9111,12220,25372,25669
2756000	2198,3590,15344,21092
140500	14625,3627,18730,23779
11496750	9829,7868
71250	28641
7600250	11176,12758,4949,11052,24869,7868,3228
2704750	22359,5764,3658,3228,13592
232000	14020,21865,7105,7868
5812000	11465,19993,17641,679,2683
528250	14020,155,2963,11196,12977,8693
3226500	8689,12394,22240,18741,27791,7868
1189000	11679,16361,12175,23628,23612,15019,27615
4378500	16100,8689,27791
7211250	23656,7061
5754500	14020,3228,11196,3954,8307,7868
7810250	8637,27791,6880
7513250	29203,16463,25372,4078
3520000	16846,1700,14020,27791,23409,14415,10702,23928,6498,21336,18353,7105,29099,28065,8689,7868
4852000	14261,7868
9839750	2683,8689,7868
8622000	15935
3396250	15138
8353250	27205,14020,16331,7560,12285
8123500	3390,1591,14261
573000	23214,18868,19615,16653,21796,11080,14261,7868
8910750	14020,3590,12688,5598,24503,24929,27514,26614,7868
299750	3719,4452,8528,28410,24869,23612,11080,14261,7868
1969000	14020,12220,18002
5011500	23779,16463,20180,11196,22280,21847,22489,29203,23013,7059,27092,27791
12275500	21930,14020
7450000	27791,8637,29202,12977,8689,14261,7868
3795000	12352,29099
3363000	15315
5354000	18990,20180,11196,18024,14261,7868
2874500	10840,14020,14261,7868
1531250	14020,22179,7868
10018000	11196,27791,5429,7868,642
2103250	7567,11196,12394,14902,6290,23549,8689,4220
2232500	14020,11000,4683,11196,11679,7868,14261,679
5279750	20386,3228,11196,2368,8689,14261
6233750	3458,4220,18180,10584
11761750	554
9069000	19937,11196,3627,28017,22393,8689,14261,7868
2797750	28270,8689,3658,11790
9794000	642
6266000	8689
5059000	9195
4097500	24844
2626250	11176,7868
11225500	24869,16463,2655,23342
4370750	15638,1666,27791,23628,7868
8523250	8689,15934
847750	28169,18024,11080
9244000	16836,8689,9486,13442,7868
8102000	768,2683
1792000	5429,20154,29203,6203,16540,20979,7868
8145500	21883
6412750	15019,14020
9463750	27791,14261,3677,11196
9076750	2826,5712,17748
11352000	12352,14020,8689,14261,7868
1782250	18024,155,24460
4852500	11665,10151,16500,24541,26288,2683,911,14261,7868
1074500	7868,14261,16602,9567
5320000	8689,3228,11196,7868,27791,2683
11874000	18167,14020,16550,13844,1282,11679,4510,18180,5086,29203,13354,12220,14661,24087,4220,10014
7218000	14020,26619,1731,11679,7868,15859,11201,21936,12220,22317,22556,10702,27791,14261,3228
11579750	12688,14020,8410,14261,11196
10790500	22889,22126,7105
3089500	14020,1917
5248750	155,3228,15086,27035,28924,18575,20668,15019
5608250	7868
4399750	2683,8689,23207
10831750	5640
2768250	23421
8701250	1884
7921500	22556,14020,12674
3344750	14020,24196,26614,5310,28463,8805,17748,18290,7542,27791,28524,3313
11601500	14020,13240,12220,11080
1699500	16716,24715
9802000	5883,24015,16540,7868
11321750	4262,3775,15645,5661,17060,24486,27060,14261,15065,21684,29547,10879,12358,24907,11939,24869,27205,7868,14020,21672,20206,7354,4238,17013,15390,3176,9906,13745,3228,949,11793,13888,7997,19891,2750,22880,19673,16110,1000
5780000	18736,155,19523,24274,17061,22529,14261,17214,15584,16460,9111,10702,21092,7868,21336,17959,15315,11022,23928,7061,22313,15811,5814,20979
11701500	17641,14020
6897000	14020,24177,11196,18544,8689,14261,7868
3981750	14020,3228,11196,21565,6520,18024,2683,27791,5053
854250	4571,23549,9881,7868
3326250	9479
8702500	23779,8257,16540,29547,11196,19381,15138,24780,7105,27791,14261,3390,7868
8017000	22280,23284,15096
4994000	14020
10566000	27791,23284,7868,13554
7797000	13942,6571,11196
9035750	9881,17977,7850,18024,29099,20661
3282250	23475,8689,7868,29099,11857
981000	14020,11176,11196,28270,12394,14153,27160,8689,14261,7868
4336750	16463
10064500	2683,12220,29099,22583
2168250	22749,8689,13494,7868
6458250	22280,7692
6998500	1031,8689,14261,7868
11535250	2257,14020,16463
7163250	14020,17748,17060,9567,8689,14261
6172000	24704
3304500	4931,16540,17228,25169,3592,3804,13554,6158,18086,24461,29099,22269,17512,8689,7868
4844000	14020,12899,15934,24196,4949,14261,7868
1492500	16540,679,8637,11679,3627,18024,24886,8689,14261,7868
3035250	7096,14020,993,11196,7868,22400,11080,12168,2683
731750	15924,9195,7692,11196
11957000	16818,14020,23907,21995,12977,8689,14261,7868
10972250	23779,16396
10628500	18736,7045,16463,13784,27117,11263,18075,23928,21336,12285,23549,24869,6868,21092,27791,4039,20297,398,5652,14294
11391250	28924
2088000	2198,10949,14261,15019,7868
7687500	5267,18730,12285,14498,16453,8689,20803,14603,7868
1561250	14020,251,11196,3804,13891,14261,17945,12352,8689,14153,7868
2200750	14020,24506,12674,12285,18741,9315
7854500	14020,4571,14902,4949,12285,527,7323,12977,11080,14261
1365000	13737
317500	22029,7868
1446250	14020,4078,11196,7868,7105,20297,8689,2683
9782000	14020,14902,29364
5491500	9472,26288,12285,18024,239,25212,20751,20803,14261,7868
4782250	8446,27791,10778,9658,679
4850000	14020,24601,12512,11196
4153000	9111,22621,21865,18075,26523
620500	4571,27791,8689,14261,7868
7306250	8689,22359,7868
11137750	22447,27906,6104,12068,19891,6193,24869,11080
5915250	2367,15138,14242
5082500	14020
1904750	22484,9138,23928,7071
2808500	27637
364250	11679
10000250	17153,5598,9563
200250	1831,8689,27791,12352,9620,25570,14261
10054250	10970,1079,4667,11159,20297,14261,19660
10976250	12285,11679,8689,14580,7354
7375000	11201
6380000	24459
12386500	2367
10773000	18736,11196,3627,9486,2257,12977,8724,7868
11131750	29472,17647,7868,11196
12028500	11196,11679,905,13390,21392,16540
1909250	23470,18180,6326,14209,504,10014,24645,20516
805750	18024,7868
5254500	14020,11196,21672,25488,24929,8689,14261,7868
2182750	18758,19643,8689,18808
9807250	18905,2683,7868
4186500	11196
1140750	22313,6741,12541,1293,8689,14261,7868
7103000	23662,14020,11196,5574,11465,26722,15019,11080,12586,7868
3903500	4949,1392,24274,9563,15138,14261
3963750	7096,19014,14020,26972,3809,11176,26614,4949,13737,11330,7356,12977,251,14261
5693000	14020,21899
11730000	6193,1446,21565,13390,24471,18523
10312750	25260,9620,15934,5185,4949,20367,3627,6672,12352,8689,7868
6150750	18185,17429,15831,15584,2655
5910250	28525,11196
10592000	14020,11196,1335,8816,14261,7868
3054250	12285,14020,14261,29203
1381000	14020,17958,14261,29099,8724
6400000	28270,3313,15258,15672,2452
3719250	3362,4960
5082750	17214,11080,11029,6740,7868
1971500	7096,14020,11000,25329,4949,26288,27791
10653250	20180,8637,18843,29203,18024,7868
7435500	18024,8689,27950,14261
5407750	6352,14261
5264500	14020,8689,11196,12394,7868,27791,14261,2683
38250	14265,15138,18730,11176,10051
2771250	14694,23475,29490,2963,27670,476,2513,14020,12606,255
9288000	14020,2683
9103250	14020,9563
1247000	25635,14261,7868
3684750	14020,16463,16754
3317500	25366,679,22313,3032,8446,7105,7692,27791,14261,7868
9972250	15138
2870250	17606,14020,4003,11196
7323750	14020,11196
3573750	23662,25260,14020,11176,12394,4452,11670,7868
7898750	21838,26894,2683,7868
7361250	27791
5968250	16406,29099,11196
418500	15138,18002
1793250	14020,679,4949,2033,27625,21067
2921750	14020,25272,29547,11196,12754,15934,143,7105,6880,11176,27791,15584,7868
434750	19394,3228,16972,21911,27511,4571
5847500	21865,11080,7868
5522250	8689,15315,7868
8060000	18024,14942
5139250	21336,11080,14261
5654000	4571,14020,5896,29231,7868
3592750	14694,8689,7868
8792750	7868
4895250	23779,5094,12068,18024,16944,15423,7868
11590500	17512,14020,7868
3405000	2683,8689,19974
2378500	18937,3228,23774,2367,25372,14153
3846250	11882,23143,11679,15584,11196
4712250	20902,2963
3581250	23482,14020,16540,22126,12512
10112000	2471
5440500	11080
6694750	14020,20127,3228,18730,24196,9472,3151,12352,12977,8689,1461,14261,7868
6957500	27955,15534,29547,905,9111,23861,22029,16722,8689,14153,12606,7868
11046750	7169
9123500	14694,18678,20846,7061,15138,7868,12168,2683
4047000	7624,7105,29446,11196
415500	554,8689,7868
11434750	18758,10840,9985,7071
5906250	14020,27791,14261
10212500	24081,24788,12927
3216500	3228,7868,14261,2963,28992
1855750	14261,7868
1206500	7868
1966250	25260,155,3228,11196,23482,11052,26722,16110,29099,6672,2257,12329,8689,14261,2683
5846250	1831,18200
1104500	14020,11196,21110,7868,14261,2683
3266750	5416,12220,3228,29099,14261
5187750	1481,7868
1063000	24196,3627,28481,22280,15019,14165
4876750	20536,14020,3228,949,12394,7868,11431,11378
5121750	251,15138
799000	27791,8689,29099
2920750	23407,12285,22359,14261,7868
5226500	22484,11687,8689,3627,7868
3751500	23284
621500	25260,11670,16009,11176,1008,23861,7868,19973,18024,29099,5845,8689,2683
7405250	11330
9436000	29203,504,4731,14020,6571
7568250	8689
5078750	6546,679,18990,9111,554,27625,4949,14261,23628,24015,1031,25669,14580
9586500	8860,8689,17401,14261,5799,7868
10768750	19993,14020
1661750	14020,15534,679,15315,22342,3151,8689,14261,7868
10578000	7868,28992
5898500	26722,7105
6234000	16463,18051,17020,4571,21372,27791,8689,4220,7868
835000	14020,8637,14048,7071,11734,19632,16722,7868
11896000	12068,16564,14020,3228,7868
3723750	12271,14020,1831,4078,21672
4193750	23779,11196
3211250	3228,11076,17706,12431,26516,27155,6148,14261,15584
1074750	3699,21865,11904,11196,10171,12747,27092,22556,12285,527,12220,11679,2257,11080,7868
563500	21838,12426,20300,21840,23928,28347,2683,5661,3658,19632,8313,10778,9620,23284,14261,14073,7868
9055750	18024
3014750	14020,7868,3228,18558,11196
10944750	11080,155,13450,13451,28752,8689,25372,25687
3849750	26699,9549
1911500	8689,3228,18730,11196,25500,27791,14261
8100250	7868
8172250	7868
11129250	23214,11080,949,4949,23861,2683,11280,8689,9829,14261,7868
11340250	26973,14294
9671750	29203,26722,7868
3644250	29473,8637,4381,18843,16406,18024,4775,7127,27791,14261,7868
11564250	1831,14969,6104,9140,25483,14261
12377250	14020,8689,2729,3151,19405,27791,18075,14261,5799,7868
1046250	14020,27791,6621
5220750	8689,28438
7034000	27791
5037000	14020,8689,11080,11196,27508,14796,21140,12068,4571,26722,6880,27791,14261,7868
4770500	2610,14020,10404,15315,6988,20297,24196,12220,27625,24869,9165,18075,2683
2386250	948,7061,1008
5911250	12352,7868
6497000	20747
6683750	5267,4731,10169,29203,29551,14261
9979000	14020,251,8689,7868
2138750	11029,1950,7868
9121750	18805,21838,15946,4571,7868,2683
5865750	28177,1031,3228,11196,10268,57,1446,11652,8689,911,7868
3549000	9111,27791,14261,5184,7868
6272000	2803,12055,17400,6080
5735000	2683,12168,7868
10297000	27056,18075,25058
8230750	4949,24841,7868
417250	12068
1110750	20578,12426
3625250	26614,21372,5625,18180
4809750	679,7868
9179500	14020,27637,17835,12220,11196
4184250	14020,11196,28710,4949,23928,241,12220,11983,8689,14261
1240250	20297,12394,8689,2160,14261
11440500	6571,2179,15584,16540,14261,3228
4063000	19974,11196
9782500	23662,4949,14261,7868
1181250	21110,8689,23284,7868
7699500	14020,1031,13592,18730,11196,11793,11679,14182,4949,9802,7868,23928,2683,8719,8689,14261,21672,3228
6700250	8719,14020,9549
8666500	15672
12384250	3658
725000	2257,7868
10264750	29203,14020
9628250	23779,18024,7868
266500	10282
6977000	7868
10063000	10893,14930,8689
1985250	2683,11196
3245250	18730
2882750	4452,29225
8129250	16323,11196,8637,18097,25733,8689,7868
7892000	5267,14020,25366,11196,17647,29225,1530,8489,15661,27791,911,14261
9592500	26665,2683,13020,9549,27791,7868
8195000	8943,11080,21672,7868,18024,8689,14261,2683
6619500	11465,8689,3627,7868
11737250	599
4658500	17453,14020,679,10948,25917,27625,2683,18075,14261,7868
7322250	23861
1165500	15423
10539250	14020,1461
9438000	8689
5726500	14020,17244,7868
7060500	3384,23214,21975,5285,12287,504,8692,22442,19005,7868
4447000	7868
1025250	13247
1727500	4452,7812,3228,7868
12229000	17389,12588,7868
8799750	13592,12018,11196,679,4571,18024,20826,2683,14261,7868
9512750	23779,3228,25651,4239,19903,11080,14261,7868
9199500	24969,29099,7868
5239500	8689,14153,18353
1459750	14020,16550,2683
3675000	13779,1565
7002750	1481,7868
472000	25333,23584,6211,3515
4257000	7868,27625,16913,11196
6751750	13737,3068,3658,16243,1008
6849750	14020,15584,11679,6757,2655,29099,2199,25372
83250	4220
7830250	17237,554
9394500	16540,14261,29099,14533
5745000	4571,26722,11080
8314250	25933,27618,16540,14261,11196
10818500	23779,14020,11196,5334,7868,14261,2683
8243500	4931,949,11196,4949,4479,17060,24892,29099,24869,8489,8689,18075,3390,11776
3096750	20388,8628,15315,11196
8040000	8257,2655,239,15138,8689,25372,14261,11018,27205,14020,12285,24541,9829,17400,7868,29551,5429,3228,26341,17084,18275,27791
8324500	14020,3228
19500	19421,14020,20551,14261,7868
2752000	12243,8689,27906,3032,7105,11679,26728,27791,22179,14261,7868
4967250	8689,6101,12431,7868
11984750	28370,20207,251,993,15934,18544,25086,21110,3627,7868,26722,21796,6672,2257,8689,14020,14261,2683
5539250	155,8689,18075,7868
10185000	8689,11029,7868,11196
10119250	27791,10282,14261,7868
9437500	15584,489,2683
11939000	11080,22317,11196
1953250	14020,25289,12394,2610,18024,3627,26722,3658,2257,14261,2683
10229250	24869,8689,23628
11747250	155,4571,15784,16624,8689,14261,679,8943,251,11244,4411,11605,7411,7692,18353,4960,27487,18730,9111,14048,18712,12285,28411,9620,7868,10840,20207,26523,13093,9563,11652
711500	26722,8689,11052,4709,17118
8757750	18024,24601,23928,26288
764000	7208,18990
10257500	10893
1724000	29099,7868
3742000	14020,26168,13020,27791,8643,7868
861750	28924,27791,23284
10261750	18805,1222,21657,28270,19394,18024,14533,17061,23628,8689,14261
8435250	27791,18730,11196,11679,23896,11080,7105,21067,16540,14261,7868
6258500	12068
6904000	9111,8689
393250	4949,7868
1806750	26394,18558
9720000	1392,8816,21092,7868
12015000	7552,15138
5899750	18730,12220
8529750	14020,22583,15138,8689,911,7868
9163000	6571,11080,7868,8689,14261,6096
887750	28270,15019,14261
6848000	12977,9671,11196
10619000	2683
5256500	614,20679,3775,7868
2968250	18805,16463,27791,8637,14273,27625,8689
10234000	10970,14020,9111,3719,28653,4039,15019,27791,14261
6874250	17760,26754,14020,155,15584,18805,8637,12747,12168,28410,647,14265,13483,11080,14261,2683
1724250	14020,3228,11196,16176,23198,27791,15269,7868
2975500	14020,11196,14153,14902,5086,7868,16939,16406,4762,12352,8689,14261,19745,2683
11613500	14261,7868
6807250	11196,5712,22393,8327,27791,25372,14261,7868
12204750	6571
12388250	11196
5959000	18805,27791,4078,14242,8689,14153,2683
11121500	13049,20297,18024,15799
11947000	14020,16865,23482,9522,7868,2683,6505,28967,11080,14261,13103
1517000	19903,27205
11158000	14020,3228,8637,24565,21930,9563,239,15018,12076,27791,14261,7868
9694750	14020,27791,8689,14550,11849,11080
4059500	14020,16463,11196,29099,14261,7868
2198750	14020,16550,12394,18024,12220,13054
10393750	3438,29265,2683,2437,7868
3524750	4808,26871,17920,4491
2988000	15828,14020,22482
1338750	845,6571,12586
1622500	22027,8148,14020,11196,12285,19179,8689,14261,7868
5769750	26614,16818,24503
8528750	27791,16913,15315,11196
7785250	12132,11790,20846,21657,7868
10052000	14020,22126,143,7680
1812000	14020,23793,11196,21628,29077,28410,7868
12142750	14261,2683
8070000	18024,11080
2033500	11176,28270,4949,3627,11465,24277,16110,12352,8689,18075,14261,7868
9973000	25260,23475,18227,5429
10774750	7868,8689,1577,14942,27791
6061250	16463,22359,11176,10893,29203,15019,14261,7868
2480750	14020,23284,20979
7269250	8689,27791,8637,2729,23295,20578,24571
1525000	2257,11080,7868,11196
9352750	28759,2683,18075,17133,6548
2148250	14294
4073250	27415,7868
10224750	11679,1481
3310750	14020,8689,11176,23774,3627,15432,27791
8033500	14020,7868,28653,2471,6113
5110750	14020,14261,25793
8385000	16463,9111,19217,18080,7680,504,23284
10840750	13672,18024,27791,8689,14020
746000	6571,21865,155,7105
599750	18990,12285,7105,20297,7868,14261,9657
1449250	14261
4921000	23549,1031,8689,14261,27791
4716750	29202,2683
691500	27791,11196,14554,9842,239,26288,22664,8689,8643,7868
8280500	16674,17972
1688750	14020,3145,12220
11949750	2198,6571,5403,29547,13554
11494250	8676,11196
4317250	22029
984500	27791,8689,18730,7868,2683,2513
861250	21110
8096750	5267,27791,3228,11196,1731,21672,22077,24887,23628,26288,8689,8769,7868
3781500	7868
8271000	11280
439000	14020,3228,24060,6104,21400,25415,3362,16821,12287,26404,647,2198,11080,14261,7868
8649250	18024,6571
6003750	11196,19814,27625,15414,14261,5053,4949,6665,23013,2033,15584,7737,23662,14020,12285,23628,8792,11080,7868,3390,4750,11679,18843,15233,647,2257
12234750	26614,21632,25372,4078,29465
2891500	28370,11176,4949,3627,8724,819,2257,14161,8689,8027,14580,255
7143250	10702,7613,29203,22087,217
11894500	14020
11220500	12285
5697750	2367,27791
1934750	14020,11080,7868,11196
892500	18805,14020,12688,239,23403,17180,15019,8689,7868
776750	3228,18730,14153,2963,26699,16939,18388,27791,14261
1767500	27977,8689,20180
6571000	5429,5470,1773,20626,11687,4254,28687,12162,13430,14261
10588000	14020,15138,11196
8160750	22244,15308,18529,11196
12004000	5081,15307,16463
11923000	8689,14261
5642000	10840,11176,10726,4949,12512,11080,25424,7868
282500	14020,12055,2683
8215250	14020,8689,14261
6852750	7208,27906,4949,12285,7822,27791
11972750	15631,4846,7260,21693,7936
5143250	14020,5429,14482,26614,6287,26394,23549,9563,8689
8628250	28481,7868,14153,10879,18024,26288,27791,14261,20979,5848
11552750	23448,27791
2428500	2683,24471
11711250	14020,28453,599,3719,24942,23861,5330,14165,6175,10866,1392,21338
2807500	3817,11196,12688,27117,12512,29203,18024,1015,7552,1010,10014
11527500	14020,27791
7703750	14020,18730,11196,12394,27625,8719,18075,7868
4392000	14020
6921750	2367,19197,7868
11503250	504
4215750	16854,20184,9848,26618,11196,23928,7868,4571,17920,12647,8689,14261,2513
11683250	24196,12541,7868
4625750	10840,16540,14482,25366,22749,26000,24869,22321,25420,8689,7868
5994250	18180
7184500	22359,10193,21533,4571,28463,934,8792,27791,14261,19416,7868
10057000	22447
9651250	1598,5639
6900500	21659
1324500	6305,8028,5336,27927,7868
7893250	11080,28992
3350250	18736,25420,3384,1672,24765
4037500	26614,14523
448250	15911
6571750	155,15086,17706,9193,16540,7868
1620500	23735,15138,5833
7016500	14020
4533750	4324
10069500	15322,8637,7868,4571,2257,18519,14261,10740
4259500	23628,15315,9111,29099,15019,11176,7868
3149000	9804,9817,8689,9486,14261
5012750	14020,11196,2208,7963,13020,27791,1335,14261,7868
5336750	14020,7868,14261,679
4922750	18013,18024,7868,2669
1528500	18736,28370,7059,4750,24929,18466,23774,3627,7248,29265,23013,22749,21092,12977,8689,14261,5799,7868
5742000	5593,19523
2557000	7868
5751500	3228,14873,15086,23928,11679,24869,12977
203750	12977,18075,25372
8072250	14020,4078,11196,6098,22095,12977,25372
6523250	14020,11196
3257000	8689,27791,15534,7868
6257000	12285,16540,23563,23628
11283500	16463,12220,2683
6634500	6571
10642000	20536,8257,251,11176,20896,7323,8637,7576,3627,11465,3228,18024,28149,2655,27625,7105,8689,7567,14580,7868
4004500	6571,15315,19686,18281,14261,2683
10309250	18996,27791,14261,6498
8573000	14020,28049,6158,8689,14261,7868
848500	7286,7868,14261,23628,11196
9513250	23662,23928,26394,18024,9195,27791,7868
1244250	1691,14261,4324
4902250	27791,23628,7868
9906500	155,5185,23656,12394,3627,21336,26722,8689,14261,7868
6766250	18805,14020,4307,12285,27791,7868
8940500	14020,251,11196,23928,7868,4571,15661,11080,14261,2683
12331000	26614,7542,18180
11141500	2945
4814750	14261,7868
12154500	2568,27791,8689,11176,12475,12933,9471,4949,2683,7105,9549,20297,17640,14261,7868
5155750	18805,3228,14661,24669,18024,14261
1629250	21758,24196,18024,19891,29099,27791,7868
6299000	7868
2823250	8689,2610
8617500	14020,26619,28270,4571,27625,11280
11687000	8689
7886000	9472,15799,2683
2688750	1739,7868,155,14261,3774
11300000	18024,13701,8689,2963
7383000	27791,7868
7476250	4571,23284,1037,29099,14261
11612500	14020,27791,18075,19974,5848
5999000	26523
8745250	8689,679
9946250	21865,26619
3787750	7096,26969,19458,2610
7657250	3228,7997,2043,29445
4963500	22489,4411,29203,13240,21092,2683
3954500	23549,15584,18292
1118250	11176,26665,7061,15584,8278,3068,24306
4087750	27791,14261,7868
4680000	16463
5467250	24922,6287,679,27567,19277
7918750	1788,23202,26959,9802,13749,8978,24541,1591,26404,11652,18275,7868
69500	14020,6352,15315,18730,11196,18196,26728,7868
252500	18805
12173500	1325,554,28184,9817,3627,15405,8689
4133750	27638,16463,25372,14451
11078500	18024,9275
6412250	15159,7260
1758250	27791,28463,6571,23676
3010000	4220,13975
3312500	19993,11196
10713250	1031
236000	8637,29203,27791
380000	14174,554,12329,22094,1773
4547500	8257,10151,13749,27060,14261,7868
5226250	15907,14020,21865,8689,24669
6458500	8637,27791
12239250	21838,14020,20519,26288,14261,7868
11362000	10240,8693,7868
2788750	14020,11176,10702,26608,4949,24274,23628,27791,14261,7868
6564500	14020,14902,11176,18730,11196,26576,4949,16406,11612,12977,29095,14261,7868
12015250	11080
791500	16606,10329,22989,26665,3627,24831,7624,14712,8738,20297
6780500	10893,4571,14261,29099
7545250	14020,3228,11679,18024,29099,14261
8216750	24281,12285,7868
5238000	15018,21833,15138,14261,2683
10654750	12212
2492500	27791,24340,19005,20979,7868
1906000	21110,2438,16540,9532,12285,12220,8689,2683
11734000	14261,7868
8049000	4807,22749,21092,17664,20979,2683
3590000	28924
6713250	18805,14020,5185,18879,27625,24344,1758,2367,2945,2683,14261,11857
5292000	11670,23779,8643,21672
6872750	14020,7868
7715000	11790,24978,7868
745750	24869,21071,3228,14261
154500	18805,8689,13830,11176,10353,4949,3627,25820,11080,5863,2683
12016750	18741,18730,7061,7248,28653,15584,7868
10609250	5330,20979,8693,14261
10598500	14165,18575,155,7105,12220
7976750	3228
6301250	14020,16463,8226,27791,8637,574,11543,1031,8689,7868
10095000	14261,7868
11936000	10948,26722,1962,21393
2364500	21865
8149250	14020,11196,11679,4949,2367,14261,7868
8111500	2683,14020,11080,14261,7868
11625250	21628,3740,18990,28017
5440750	25029,19862,2963,20045,7868
3001000	4571,11080,679,14902
11558000	749,14020
969750	2367,14020,17823
10966250	4949,251,8689,7868
7588000	155,10329,18575,28653,28975,5848,25839,14261,7105
6848750	21336,8689
10592750	8689,7868
4256000	11679,27791,17647,14153,3324
5962750	27446,3228,5151,16800,9563,7105,5803,11080,2683
371250	21110
4454500	27117,15138,28653,15019,8689,21071,25830
7345250	15138,8689,2750
10492250	14020,11080,3228,20045,11061,24015,4949,26464,7105,8689,24984,7868
2187500	6158,29203,27394,23628
3288250	5592,8689,14261,7868
2940000	25260,24519,25086,12168,11767,26722,12220,24486,7868,14580,2683
8216500	14020,27791,3228,22552,14159,8689,14261,7868
2076000	19339,3390,7560,24277,24886,7868
6155250	14020,18180,4059,29203,7850,15661,4220
