11984750	28370,20207,251,993,15934,18544,25086,21110,3627,7868,26722,21796,6672,8689,14261,2683
6921750	2367,19197,7868
4215750	16854,20184,9848,26618,23928,4571,17920,12647,2513,7868
11683250	7868,12541,24196
764000	7208,18990
5994250	18180
7184500	22359,10193,21533,4571,28463,934,8792,27791,19416,7868
10057000	22447
9651250	1598,5639
2688750	1739,155,7868
1324500	6305,8028,5336,27927,7868
7893250	28992
3350250	18736,25420,3384,1672,24765
4625750	22321,25420,26000,14482,7868
448250	15911
1620500	23735,15138,5833
4533750	4324
10069500	15322,8637,7868,4571,2257,18519,10740
4259500	15019,15315,11176,29099,7868
3149000	9817,9486,9804
5012750	2208,7963,7868,1335,11196
5336750	7868
4922750	18013,18024,7868,2669
1528500	28370,7059,24929,18466,23774,3627,29265,4750,23013,22749,21092,12977,5799,7868
5742000	5593,19523
2557000	7868
5751500	15086,14873,12977
203750	12977,18075,25372
8072250	6098,14020,25372,4078,11196
3257000	7868
6257000	23563,23628
11283500	12220
10642000	20536,8257,20896,7323,3627,7576,2655,28149,7105,251,7868
4004500	19686,18281
10063000	10893,14930
8573000	6158,28049,7868
848500	14261,7286,23628,7868
9513250	23662,23928,26394,18024,9195,7868
2168250	22749,13494,7868
9906500	21336,23656,7868,8689,5185
6766250	18805,27791,4307,7868
8940500	251,15661,11080,7868
12331000	7542,18180
12154500	2568,8689,27791,12475,12933,9471,4949,7105,9549,20297,17640,11176,7868
5155750	14661,18024,24669,18805
1629250	18024,21758,19891,29099,7868
6299000	7868
2823250	2610
8617500	28270,11280,4571,26619,27625
11687000	8689
7886000	9472,15799
11300000	18024,13701,8689,2963
7383000	27791,7868
2076000	19339,3390,7560,24277,24886,7868
11612500	19974,5848
2492500	19005,20979,7868
3787750	7096,26969,19458,2610
7657250	7997,29445,3228
4963500	29203,13240,4411
3954500	15584,18292
1561250	13891,3804,14261,17945,251,14153,7868
4087750	27791,7868
4902250	23628,7868
5467250	6287,24922,19277,679,27567
7918750	1788,23202,26959,9802,13749,8978,24541,1591,26404,11652,18275,7868
1904750	22484,9138,23928
252500	18805
12173500	1325,554,28184,9817,3627,15405
4133750	27638,25372,14451
11078500	18024,9275
1758250	28463,27791
3010000	13975
3312500	19993
10185000	11029,7868
236000	8637,29203
380000	14174,554,22094
4547500	27060,13749,10151,7868
5226250	15907,8689,24669
12239250	20519,21838,7868,26288
11362000	10240,8693,7868
2788750	24274,11176,7868
6564500	26576,11176,18730,11196,14902,4949,16406,11612,12977,7868
12015250	11080
791500	10329,22989,26665,3627,24831,7624,14712,8738,20297
6780500	10893,29099
8060000	18024
7545250	3228,29099
8216750	24281,12285,7868
5238000	15018,21833,2683
10654750	12212
1906000	2438,9532,12220,2683
11734000	7868
8049000	22749,21092,4807
6713250	18805,5185,18879,27625,24344,1758,2367,2945,14261,11857
5292000	11670,23779,8643
6872750	7868
7715000	11790,24978,7868
745750	3228
154500	18805,10353,4949,3627,25820,8689,5863,2683
12016750	18741,18730,7248,28653,15584,7868
10609250	8693
1806750	26394,18558
7976750	3228
6301250	16463,8226,8637,574,11543,8689,7868
10095000	14261,7868
11936000	10948,1962,21393
2364500	21865
8149250	2367,11679,7868,11196
8111500	11080,7868
11625250	21628,3740,18990,28017
5440750	19862,7868,20045,25029
3001000	11080
11558000	749
969750	2367,14020,17823
10966250	8689,4949,7868
7588000	7105,10329,18575,28653,28975,25839,5848
6848750	21336,8689
10592750	7868
4256000	11679,27791,3324
5962750	27446,3228,16800,9563,5803,11080,2683
371250	21110
11794250	28924,3068,29099,7868
7345250	15138,2750
10492250	3228,20045,11061,24015,4949,26464,7105,24984,7868
2187500	6158,27394,23628
3288250	5592,7868
2940000	25260,24519,25086,12168,14580,26722,12220,24486,7868,11767,2683
8216500	27791,22552,7868,14159
7476250	1037,29099
6155250	14020,18180,4059,7850,15661,4220
9394250	19014,569,3228,28899,29203,9563,7105
4631250	29099,7868
3799500	21768
5293250	20506,679,7868
1086750	18977,1084,7868
5261000	1591,21581,15308
4886500	18805,17640
7003500	11196
5052000	16420,7868
3511000	29203,14020,13020
9173750	14020,16110,7105,19814,16540,7868
3861500	20470,7868
1838750	16818
8949750	16818,17438,29446
8051750	20297,21911,7868
11313000	7456,11196,27406,17013,27791,7868
